ISBN,Buchtitel,Auflage,Publikationsort,Publisher,Publikationsjahr,Seitenzahl,Verfasser,Herausgeber,Übersetzer,keineRolle,sonstigeRolle,Gattung_Genre,Sprache,SpracheOriginal
9783596169696,Wozu wollen Sie das wissen?,,"Frankfurt, M.",Fischer-Taschenbuch-Verl.,2010,380,"Munro, Alice",,"Zerning, Heidi","Munro, Alice",,,ger,eng
9783865915290,Wunder geschehen,1. Sonderaufl.,Asslar,GerthMedien,2010,172,"Kingsbury, Karen",,"Balters, Antje","Kingsbury, Karen",,,ger,eng
9783423211949,Zähne und Klauen,Ungekürzte Ausg.,München,Dt. Taschenbuch-Verl.,2010,377,"Boyle, T. Coraghessan",,"Grube, Anette","Boyle, T. Coraghessan",,,ger,eng
9783821861128,Zehn,1. Aufl.,"Frankfurt, M.",Eichborn,2010,153,"Longo, Andrej",,"Neumann, Constanze","Longo, Andrej",,Anthologie; Anthologie,ger,ita
9783608938760,Zerbrechliche Dinge,,Stuttgart,Klett-Cotta,2010,329,"Gaiman, Neil",,"Riffel, Hannes","Gaiman, Neil",,,ger,eng
9783421043832,"Alles, was du wünschst",1. Aufl.,München,Dt. Verl.-Anst. ,2009,265,"Enright, Anne",,"Oeser, Hans-Christian","Enright, Anne",,Anthologie; Anthologie,ger,eng
9783596180714,"Als sie seine Schuhe sah, wusste sie, dass sie ihren Mann verlassen würde",,"Frankfurt, M.",Fischer-Taschenbuch-Verl.,2009,188,"Miller, Rebecca",,"Bandini, Giovanni","Miller, Rebecca",,Anthologie; Anthologie,ger,eng
9783423138338,Ariadna,,München,Dt. Taschenbuch-Verl.,2009,565,"Čechov, Anton Pavlovič",,"Bischitzky, Vera",,,,ger,rus
9783423590815,Ariadna,,München,Dt. Taschenbuch-Verl.,2009,565,"Čechov, Anton Pavlovič",,"Bischitzky, Vera",,,,ger,rus
9783630621838,Arztgeschichten,1. Aufl.,München,Luchterhand-Literaturverl.,2009,141,"Bulgakov, Michail",,"Reschke, Thomas",,,Anthologie; Anthologie,ger,rus
9783421044228,Aus dem Schattenreich,1. Aufl.,München,Dt. Verl.-Anst.,2009,169,"Uchida, Hyakken",,"Gebhardt, Lisette","Uchida, Hyakken",,Anthologie; Anthologie,ger,jpn
9783895614958,Bang crunch,"Dt. Erstausg., 1. Aufl.","Frankfurt, M.",Schöffling,2009,291,"Smith, Neil",,"Haefs, Gabriele","Smith, Neil",,,ger,eng
9783442469055,Baum der Nacht,"Taschenbuchausg., 1. Aufl.",München,Goldmann,2009,446,"Capote, Truman",,"Mössner, Ursula-Maria","Capote, Truman",,,ger,eng
9783717521761; 9783717521778,Benvolio,,Zürich,Manesse-Verl.,2009,413,"James, Henry",,"Rein, Ingrid",,,,ger,eng
9783866473799,Best of Sherlock Holmes,,Köln,Anaconda,2009,320,"Doyle, Arthur Conan",,"Kilian, Kai",,,"Anthologie; Anthologie; Krimis, Thriller, Spionage",ger; eng,eng
9783763262168,Billy Budd,,"Frankfurt, M.",Büchergilde Gutenberg,2009,568,"Melville, Herman",,"Walter, Michael",,,,ger,eng
9783423211697,"Chinesische Witze, Anekdoten und Weisheiten",Neuausg.,München,Dt. Taschenbuch-Verl.,2009,127,,"Xiao, Xiao",,,,"Anthologie; Anthologie; Humor, Satire",ger,chi
9783423093101,Classical detective stories,9. Aufl.,München,Dt. Taschenbuch-Verl.,2009,300,,"Nohl, Andreas",,,,"Anthologie; Anthologie; Krimis, Thriller, Spionage",ger; eng,eng
9783423094870,Crime stories,"Orig.-Ausg., 1. Aufl.",München,Dt. Taschenbuch-Verl.,2009,201,,"Raykowski, Harald",,,,"Anthologie; Anthologie; Krimis, Thriller, Spionage",ger; eng,eng
9783518125786,Daraus lassen sich ein paar Geschichten machen,Dt. Erstausg.,"Frankfurt, M.",Suhrkamp,2009,124,"Prochasʹko, Taras",,"Weissenböck, Maria","Prochasʹko, Taras",,,ger,ukr
9783898402774,Das Äquinoktium der Wahnsinnigen und andere Erzählungen,,Windeck,Blitz-Verl.,2009,208,"Baconsky, Anatol E.",,"Peyfuss, Max Demeter",,,,ger,rum
9783100735645,Das alte China,,"Frankfurt, M.",S. Fischer,2009,345,,"Schestag, Eva",,,,,ger,chi
9783952337080,Das Café der Engel,1. Aufl.,Basel,Lisan-Verl.,2009,124,"Nāṣir, Maryam",,"Wilsch, Kerstin",,,,ger,ara
9783868053425,Das Ende des Professors Tschesnokow,1. Aufl.,Berlin,Pro Business,2009,393,"Schestkow, Igor",,,,,,ger,rus
9783952337073,Das Gesicht der reizenden Witwe,1. Aufl.,Basel,Lisan-Verl.,2009,101,"Mazrūʿī, Fāṭima Ḥamad al-",,,,"Kassem, Amr",,ger,ara
9783939542728,Das künftige Leben,1. Aufl.,Hamburg,Männerschwarm-Verl.,2009,205,"Forster, E. M.",,"Wunnicke, Christine",,,,ger,eng
9783423137867,Das Maß der Schönheit,,München,Dt. Taschenbuch-Verl.,2009,147,"Levi, Primo",,"Riedt, Heinz",,,,ger,ita
9783936271478,Das Osterfeuer,1. Aufl.,Wenzendorf,Stadtlichter-Presse,2009,35,"Huldén, Lars",,"Schellbach-Kopra, Ingrid",,,,ger,swe
9783423211727,Das Tor zur Roten Gasse,Dt. Erstausg.,München,Dt. Taschenbuch-Verl.,2009,220,"Qiu, Xiaolong",,"Hornfeck, Susanne","Qiu, Xiaolong",,Anthologie; Anthologie,ger,fre
9783293004085,Das trunkene Land,,Zürich,Unionsverl.,2009,250,"Lu, Xun",,"Cremerius, Ruth",,,Anthologie; Anthologie,ger,chi
9783257239980,Das unbekannte Meisterwerk  und andere Erzählungen,,Zürich,Diogenes,2009,434,"Balzac, Honoré de",,"Jacob, Heinrich Eduard",,,,ger,fre
9783803126115,Das weinfarbene Meer,2. Aufl. der Neuausg.,Berlin,Wagenbach,2009,155,"Sciascia, Leonardo",,"Vagt, Sigrid",,,Anthologie; Anthologie,ger,ita
9783938305102,Das Wunder vom Little Bighorn Erzählungen aus der Welt der alten Lakota,1. Aufl.,Chemnitz,Palisander,2009,353,"Okute Sica, John",,"Elstner, Frank",,,Anthologie; Anthologie,ger,eng
9788872231142; 9783854355649,Dem Duke Ellington gefiel Hitchcock nicht und andere Geschichten vom Jazz,,Meran,"AB, TravenBooks",2009,187,"Gianolio, Aldo",,"Merkel-Bertoldi, Frank-Volker",,,Anthologie; Anthologie,ger,ita
9783980648035,"Der Gardasee - ach, der Gardasee",,Kieselbronn,Windrose-Verl.,2009,74,"Schostack, Renate",,,,,Erzählende Literatur: Anthologien,ger,eng
9783596163250,Der gefälschte König,,"Frankfurt, M.",Fischer-Taschenbuch-Verl.,2009,239,"Archer, Jeffrey",,"Kruse, Tatjana","Archer, Jeffrey",,,ger,eng
9783746625621,Der Hibiskushimmel,1. Aufl.,Berlin,Aufbau-Taschenbuch,2009,362,"Edwards, Kim",,"Schröder, Gesine","Edwards, Kim",,Fiktionale Darstellung; Belletristische Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783257067248,Der letzte Kuss,,Zürich,Diogenes,2009,531,"Fitzgerald, F. Scott",,"Hotz, Christa",,,,ger,eng
9783865218803,Der Morgen nach dem großen Feuer,1. Aufl.,Göttingen,Steidl,2009,156,"Brennan, Maeve",,"Oeser, Hans-Christian",,,,ger,eng
9783898126335,Der pensionierte General,Dt. Erstausg.,Halle (Saale),Mitteldt. Verl.,2009,287,Nguyễn-huy-Thiệp,,"Giesenfeld, Günter",,,,ger,vie
9783037403815,Der Schatz,,Frauenfeld,Waldgut,2009,254,"Roberts, Kate",,"Schamoni, Wolfgang",,,Anthologie; Anthologie,ger,wel
9783832180317,Der Schwimmer,1. Aufl.,Köln,DuMont,2009,348,"Cheever, John",,"Gunkel, Thomas","Cheever, John",,Anthologie; Anthologie,ger,eng
9783036955391,Der taubenblaue Drache,Dt. Erstausg.,Zürich,Kein & Aber,2009,392,"Vonnegut, Kurt",,"Rowohlt, Harry","Vonnegut, Kurt",,,ger,eng
9783423345354,Der Wanderer,Dt. Erstausg.,München,Dt. Taschenbuch-Verl.,2009,78,"Ǧibrān, Ǧibrān Ḫalīl",,,"Ǧibrān, Ǧibrān Ḫalīl",,,ger,eng
9783453525627,Der widerspenstige Planet,Orig.-Ausg.,München,Heyne,2009,700,"Sheckley, Robert",,,,,,ger,eng
9783150216989,Die besten Pater-Brown-Geschichten,,Stuttgart,Reclam,2009,312,"Chesterton, G. K.",,"Kuhn-Werner, Stefanie",,,,ger,eng
9783423138345,Die Dame mit dem Hündchen,,München,Dt. Taschenbuch-Verl.,2009,522,"Čechov, Anton Pavlovič",,"Bischitzky, Vera",,,,ger,rus
9783924652364,Die Engelspuppe,1. Aufl.,Mannheim,Persona-Verl.,2009,252,"Kočergin, Ėduard Stepanovič",,"Braungardt, Ganna-Maria",,,,ger,rus
9783630873107,Die erste Person,1. Aufl.,München,Luchterhand,2009,171,"Smith, Ali",,"Morawetz, Silvia","Smith, Ali",,Anthologie; Anthologie,ger,eng
9783423138321,Die Fürstin,,München,Dt. Taschenbuch-Verl.,2009,482,"Čechov, Anton Pavlovič",,"Bischitzky, Vera",,,,ger,rus
9783100096487,Die goldene Truhe,,"Frankfurt, M.",S. Fischer,2009,493,,"Bauer, Wolfgang",,,,,ger,chi
9783929181821,Die letzten viereinhalb Sekunden meines Lebens und andere Erzählungen,,Thunum/Ostfriesland,Ed. Peperkorn,2009,287,"Seong, Seog je",,"Bag, In won",,,,ger,kor
9783763259670,Die Morde in der Rue Morgue und andere Erzählungen,1. Aufl.,"Frankfurt, M.",Büchergilde Gutenberg,2009,255,"Poe, Edgar Allan",,"Schmidt, Arno",,,,ger,eng
9783924283865,Die neugierigen alten Frauen und andere Geschichten,Ausg. C,Hamburg,Svato-Verl.,2009,55,"Charms, Daniil",,"Urban, Peter",,,Anthologie; Anthologie,ger,rus
9783940597335,Die rote Lampe,Dt. Erstveröff.,Barnstorf,Verl. 28 Eichen,2009,189,"Doyle, Arthur Conan","Spittel, Olaf R.","Erler, Nadine","Doyle, Arthur Conan",,,ger,eng
9783458351511,Die Sage von Sleepy Hollow und andere unheimliche Geschichten,1. Aufl.,"Frankfurt, M.",Insel-Verl.,2009,157,"Irving, Washington",,"Gröger, Erika",,,,ger,eng
9783416032612,Die Schelte des Tigers,,Bonn,Bouvier,2009,131,"Bag, Ji won",,"Golchert-Jung, Elke",,,,ger,kor
9783351032784,Die schönsten Erzählungen,1. Aufl.,Berlin,Aufbau,2009,315,"Čechov, Anton Pavlovič","Bräuer, Margit","Dick, Gerhard",,,,ger,rus
9783351032661,Die schönsten Erzählungen,1. Aufl.,Berlin,Aufbau,2009,299,"Gogolʹ, Nikolaj Vasilʹevič","Salmen, Christina","Schwarz, Georg",,,,ger,rus
9783351032654,Die schönsten Geschichten,1. Aufl.,Berlin,Aufbau,2009,300,"Hašek, Jaroslav","Böll, Viktor","Feigl, Rudolf",,,,ger,cze
9783894033484,Die weiße Pagode und andere Erzählungen,,Salzhausen,Iskopress,2009,159,"Cheng, Wei",,,,,,ger,chi
9783894016029,Die Windsbraut,"Erstausg., 1. Aufl.",Hamburg,Ed. Nautilus,2009,255,"Carrington, Leonora","Becker, Heribert",,,,Anthologie; Anthologie,ger,fre; eng; spa
9783518461013,¡Ehemänner!,"Dt. Erstausg., 1. Aufl.","Frankfurt, M.",Suhrkamp,2009,201,"Mastretta, Ángeles",,"Strien-Bourmer, Petra","Mastretta, Ángeles",,,ger,spa
9783630621555,Ein schöner Ort,"Dt. Erstveröff., 1. Aufl.",München,Luchterhand-Literaturverl.,2009,287,"Askildsen, Kjell",,"Schmidt-Henkel, Hinrich",,,,ger,nor
9783036955452,Ein Vorhang aus Grün,,Zürich,Kein & Aber,2009,367,"Welty, Eudora",,"Hutten, Katrine von",,,Anthologie; Anthologie,ger,eng
9783859901384,Eine Reisebekanntschaft,1. Aufl.,Zürich,Ed. 8,2009,141,"Paredes, Julio",,"Gross, Richard",,,,ger,spa
9783442740284,Einfache Rezepte,"Genehmigte Taschenbuchausg., 1. Aufl.",München,btb  ,2009,204,"Thien, Madeleine",,"Carstens, Almuth","Thien, Madeleine",,Anthologie; Anthologie; Erzählende Literatur,ger,eng
9783866122420,Elche unterm Weihnachtsbaum,,München,Pendo,2009,227,,"Drolshagen, Ebba D.",,,,Anthologie; Anthologie,ger,mul
9783423094863,En Méditerranée,"Orig.-Ausg., 1. Aufl.",München,Dt. Taschenbuch-Verl.,2009,158,,"Passelaigue, Martine",,,,Anthologie; Anthologie,ger; fre,fre
9783351032807,Erotische Geschichten aus China,1. Aufl.,Berlin,Aufbau,2009,220,,"Blinn, Hansjürgen","Baar, Adrian",,,Anthologie; Anthologie,ger,mis
9783866472884,Famous English short stories,,Köln,Anaconda,2009,317,,,"Samland, Bernd",,,Anthologie; Anthologie,ger; eng,eng
9783423137454,Fausto Coppis Engel,,München,Dt. Taschenbuch-Verl.,2009,201,"Riccarelli, Ugo",,"Höfer, Sylvia","Riccarelli, Ugo",,Fiktionale Darstellung; Belletristische Darstellung,ger,ita
9783896561640,Frauen und andere Raubtiere,1. Aufl.,Berlin,Querverl.,2009,189,"Califia, Pat",,"Wagner, Antje",,,,ger,eng
9783423137515,Fromme Lügen,,München,Dt. Taschenbuch-Verl. ,2009,303,"Dische, Irene",,"Bayer, Otto",,,Anthologie; Anthologie,ger,eng
9783442470525,Fürchte dich nicht,"Dt. Erstveröff., 1. Aufl.",München,Goldmann,2009,414,"Faletti, Giorgio",,"Splinter, Helmut","Faletti, Giorgio",,,ger,ita
9783548609171,Gefahr und Begierde,"Ungekürzte Ausg., 1. Aufl.",Berlin,List,2009,247,"Zhang, Ailing",,"Hornfeck, Susanne",,,Erzählende Literatur: Hauptwerk vor 1945,ger,chi
9783832282202,Georgischer Wein,,Aachen,Shaker,2009,275,,,"Fähnrich, Heinz",,,Anthologie; Anthologie; Erzählende Literatur: Anthologien,ger,geo
9783867620451,Geschichten aus der Nightside,1. Aufl.,Mannheim,Feder & Schwert,2009,282,"Green, Simon R.",,"Hoffmann, Oliver",,,,ger,eng
9783867620512,Geschichten aus der Nightside,1. Aufl.,Mannheim,Feder & Schwert,2009,271,"Green, Simon R.",,"Hoffmann, Oliver",,,,ger,eng
9783867620611,Geschichten aus der Nightside,1. Aufl.,Mannheim,Feder & Schwert,2009,256,"Green, Simon R.",,"Hoffmann, Oliver",,,,ger,eng
9783518420676,Geschichten aus Tel Ilan,1. Aufl.,"Frankfurt, M.",Suhrkamp,2009,187,"ʿOz, Amos",,"Pressler, Mirjam",,,Fiktionale Darstellung; Belletristische Darstellung,ger,heb
9783442740383,Geschichten aus Wyoming,1. Aufl.,München,btb,2009,367,"Proulx, Annie",,,,,,ger,eng
9783442736409,Geschichten aus Wyoming,1. Aufl.,München,btb,2009,253,"Proulx, Annie",,,,,,ger,eng
9783630872865,Geschichten aus Wyoming,1. Aufl.,München,Luchterhand,2009,253,"Proulx, Annie",,,,,,ger,eng
9783458174639,Geschichten vom Hulanfluss,1. Aufl.,Berlin,Insel-Verl.,2009,283,"Xiao, Hong",,"Keen, Ruth",,,Fiktionale Darstellung; Belletristische Darstellung,ger,chi
9783803126184,Geschichten von meiner Tante (und anderen Verwandten),Dt. Erstausg.,Berlin,Wagenbach,2009,140,"Cornia, Ugo",,"Schneider, Marianne","Cornia, Ugo",,Anthologie; Anthologie,ger,ita
9783981327014,Geschichten von Nasreddin Hodscha,,Münster,Spaß-am-Lesen-Verl.,2009,96,"Veelen, Remke van",,,,,Anthologie; Anthologie,ger,dut
9783596176915,Geschichten zum Nachdenken,,"Frankfurt, M.",Fischer-Taschenbuch-Verl.,2009,136,"Bucay, Jorge",,"Harrach, Stephanie von","Bucay, Jorge",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,spa
9783416032568,Getroffen vom Wirklichen,,Bonn,Bouvier,2009,180,"Aarnes, Asbjørn",,,,,,ger,nor
9783492253956,Giftspritzen,Ungekürzte Taschenbuchausg.,München,Piper,2009,164,"Castillon, Claire",,"Wurster, Gaby","Castillon, Claire",,Anthologie; Anthologie,ger,fre
9783423082273,Guten Flug,,München,Dt. Taschenbuch-Verl.,2009,92,"Boyle, T. Coraghessan",,"Richter, Werner",,,,ger,eng
9783423138017,Hagars Kinder,,München,Dt. Taschenbuch-Verl.,2009,460,"Jones, Edward P.",,"Oeser, Hans-Christian","Jones, Edward P.",,Anthologie; Anthologie,ger,eng
9783442370511,Heiß und sündig,"Dt. Erstveröff., dt. Erstausg., 1. Aufl.",München,Blanvalet,2009,284,,"Sharp, Kerri","Müller, Claudia",,,,ger,eng
9783442370528,Heiße Fantasien,"Dt. Erstveröff., dt. Erstausg., 1. Aufl.",München,Blanvalet,2009,251,,"Sharp, Kerri","Müller, Claudia",,,,ger,eng
9783257239393,Herbstfeuer,,Zürich,Diogenes,2009,232,"Kurkov, Andrij Jurijovyč",,"Schneider, Angelika",,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,rus
9783940666079,I love dollars und andere Geschichten aus China,1. Aufl.,München,A1-Verl.,2009,359,"Zhu, Wen",,"Meinshausen, Frank",,,Anthologie; Anthologie,ger,chi
9783442170555,"""Ich habe nach dir gewonnen""","Vollst. Taschenbuchausg., 1. Aufl.",München,Goldmann,2009,159,,"Reftel, Kristina",,,,,ger,swe
9783939905127,Ich hütete die Kuh für einen Kommunisten,,München,Verl. St. Michaelsbund,2009,102,"Twardowski, Jan",,"Schramm, Godehard",,,,ger,pol
9783940233141,Ihr glaubt mir nicht?,1. Aufl.,München,Münchner-Frühling-Verl.,2009,111,,,"Uhly, Steven",,"Jasīmauddīna; Möltgen, Ulrike",,ger,ben
9783423138314,In der Sommerfrische,,München,Dt. Taschenbuch-Verl.,2009,499,"Čechov, Anton Pavlovič",,"Bischitzky, Vera",,,,ger,rus
9783630621548,In Gesellschaft von Männern,"Dt. Erstausg., 1. Aufl.",München,Luchterhand-Literaturverl.,2009,283,"Krasikov, Sana",,"Morawetz, Silvia","Krasikov, Sana",,,ger,eng
9783875485387,Japanischer Alltag,,Hamburg,Buske,2009,179,"Akagawa, Jirō","Bierwirth, Gerhard",,"Akagawa, Jirō",,,jpn; ger,jpn
9783596901630,Jugend,,"Frankfurt, M.",Fischer-Taschenbuch-Verl.,2009,361,"Conrad, Joseph",,"Allié, Manfred","Conrad, Joseph",,Fiktionale Darstellung; Belletristische Darstellung; Belletristische Darstellung,ger,eng
9783940666093,Kaffee trinken anderswo,1. Aufl.,München,A1-Verl.,2009,277,"Packer, ZZ",,"Bandini, Giovanni","Packer, ZZ",,,ger,eng
9783940597311,Lord Barrymore,,Barnstorf,Verl. 28 Eichen,2009,221,"Doyle, Arthur Conan","Spittel, Olaf R.",,,,,ger,eng
9783940357106,Lüge,1. Aufl.,Düsseldorf,Lilienfeld-Verl.,2009,214,"Gofman, Viktor V.",,"Nitzberg, Alexander",,,,ger,rus
9783952337066,Mariam und das Glück,1. Aufl.,Basel,Lisan-Verl.,2009,116,"Sāʿidī, Maryam",,"Humeid, Bashar",,,,ger,ara
9783763262564,Mauern,,"Frankfurt, M.",Büchergilde Gutenberg,2009,87,,"Reynolds, Michael",,,"Daeninckx, Didier; Wagenbreth, Henning",Anthologie; Anthologie,ger,mul
9783900552428,Mein geliebtes Griechenland,,Schrems,Ed. Kunstmuseum Waldviertel,2009,216,"Warlamis, Efthymios",,"Hildebrand, Birgit",,,,ger,gre
9783423082310,Morgendämmerung,,München,Dt. Taschenbuch-Verl.,2009,61,"Moor, Margriet de",,"Keller, Rotraut",,,,ger,dut
9783865218933,Mr. und Mrs. Derdon,,Göttingen,Steidl,2009,185,"Brennan, Maeve",,"Oeser, Hans-Christian","Brennan, Maeve",,Fiktionale Darstellung; Belletristische Darstellung,ger,eng
9783446230637,Mütter und Söhne,,München,Hanser,2009,283,"Tóibín, Colm",,"Bandini, Giovanni","Tóibín, Colm",,Anthologie; Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783929181814,Mujin im Nebel,,Thunum/Ostfriesland,Ed. Peperkorn,2009,223,"Kim, Sŭng-ok",,"Bag, Gyeong hui",,,,ger,kor
9783905513486,Mulliner schenkt ein,1. Aufl.,Zürich,Ed. Epoca,2009,235,"Wodehouse, Pelham G.",,"Schlachter, Thomas","Wodehouse, Pelham G.",,,ger,eng
9783832276171,Nachtrag zur Reise des Kolumbus und andere Erzählungen,,Aachen,Shaker,2009,325,"Mertens, Pierre",,"Begenat-Neuschäfer, Anne",,,,ger,fre
9783518420669,Nachts kommen die Füchse,1. Aufl.,"Frankfurt, M.",Suhrkamp,2009,152,"Nooteboom, Cees",,"Beuningen, Helga van","Nooteboom, Cees",,,ger,dut
9783905930009,Nicht nur der Sterne wegen gefällt mir die Nacht,1. Aufl.,St. Gallen,Ed. Latines,2009,134,"Giron, Manuel",,"Wagner, Claudia","Giron, Manuel",,,ger,spa
9783935890649,Nocturnes,,München,Liebeskind,2009,92,"Wajsbrot, Cécile",,"Fock, Holger","Wajsbrot, Cécile",,Anthologie; Anthologie,ger,fre
9783880073517,Nü lachi jens!,,Bräist/Bredstedt,Nordfriisk Inst.,2009,63,,"Pinnow, Heinz-Jürgen",,,,,fry; ger,fry
9783596177561,Odette Toulemonde und andere Geschichten,,"Frankfurt, M.",Fischer-Taschenbuch-Verl.,2009,233,"Schmitt, Éric-Emmanuel",,"Koebel, Inés","Schmitt, Éric-Emmanuel",,Anthologie; Anthologie,ger,fre
9783423082235,Opfer der Telefonitis,,München,Dt. Taschenbuch-Verl.,2009,60,"Bukowski, Charles",,"Weissner, Carl",,,,ger,eng
9783596901647,Petersburger Erzählungen,,"Frankfurt, M.",Fischer-Taschenbuch-Verl.,2009,233,"Gogolʹ, Nikolaj Vasilʹevič",,"Eliasberg, Alexander",,,Erzählende Literatur: Hauptwerk vor 1945,ger,rus
9783453406483,Pure Anarchie,Vollst. dt. Taschenbuchausg.,München,Heyne,2009,187,"Allen, Woody",,"Krutzsch, Malte","Allen, Woody",,,ger,eng
9783257066821,Sämtliche Maigret-Geschichten,,Zürich,Diogenes,2009,1085,"Simenon, Georges",,"Altrichter, Ingrid",,,,ger,fre
9783861508267,Sämtliche Werke,"Neued. und Neuübers., 1. Aufl.","Frankfurt, M.",Haffmans bei Zweitausendeins,2009,1049,"Mansfield, Katherine",,"Arntz, Heiko",,,,ger,eng
9783716026021,Sanfte Landung,,Zürich,Arche,2009,159,"Campert, Remco",,"Holberg, Marianne",,,,ger,dut
9783895613920,Sarajevo Marlboro,1. Aufl.,"Frankfurt, M.",Schöffling,2009,191,"Jergović, Miljenko",,"Döbert, Brigitte","Jergović, Miljenko",,Anthologie; Anthologie; Erzählende Literatur,ger,hrv
9783423138048,Schauderhafte Wunderkinder,,München,Dt. Taschenbuch-Verl.,2009,155,"Quilt, Linda",,"Kaiser, Reinhard",,,,ger,eng
9783499248740,Schmutzige Spiele,Dt. Erstausg.,Reinbek bei Hamburg,Rowohlt-Taschenbuch-Verl.,2009,254,"Pita, Maria Isabel",,"Peters, Julia",,,,ger,eng
9783499249914,Schwarzer Frühling,Neuausg.,Reinbek bei Hamburg,Rowohlt-Taschenbuch-Verl.,2009,252,"Miller, Henry",,"Wagenseil, Kurt","Miller, Henry",,Fiktionale Darstellung; Belletristische Darstellung,ger,eng
9783423137577,Schwimmen lernen,,München,Dt. Taschenbuch-Verl.,2009,249,"Swift, Graham",,"Rojahn-Deyk, Barbara",,,Anthologie; Anthologie,ger,eng
9783929889802,Sechzehn kleine griechische Verbrechen,,Köln,Romiosini,2009,194,,"Georgallidis, Sophia",,,,,ger,gre
9783940597212,Sherlock Holmes,,Barnstorf,Verl. 28 Eichen,2009,179,"Doyle, Arthur Conan",,,,,,ger,eng
9783940597229,Sherlock Holmes,,Barnstorf,Verl. 28 Eichen,2009,232,"Doyle, Arthur Conan",,,,,,ger,eng
9783940597243,Sherlock Holmes,,Barnstorf,Verl. 28 Eichen,2009,295,"Doyle, Arthur Conan",,,,,,ger,eng
9783940597267,Sherlock Holmes,,Barnstorf,Verl. 28 Eichen,2009,184,"Doyle, Arthur Conan",,,,,,ger,eng
9783940597274,Sherlock Holmes,,Barnstorf,Verl. 28 Eichen,2009,231,"Doyle, Arthur Conan",,,,,,ger,eng
9783866474383,Sherlock Holmes,,Köln,Anaconda,2009,160,"Doyle, Arthur Conan",,"Kilian, Kai",,,"Anthologie; Anthologie; Krimis, Thriller, Spionage",ger,eng
9783491962378,Sleepy hollow,,Düsseldorf,Albatros,2009,345,"Irving, Washington",,"Schmitz, Siegfried","Irving, Washington",,,ger,eng
9783857877254,"So, meine Herren",1. Aufl.,Basel,Lenos,2009,204,"Ṣāliḥ, aṭ-Ṭaiyib",,"Karachouli, Regina",,,,ger,ara
9783499134814,Spätzünder,3. Aufl.,Reinbek bei Hamburg,Rowohlt-Taschenbuch-Verl.,2009,232,"Pynchon, Thomas",,"Piltz, Thomas","Pynchon, Thomas",,,ger,eng
9783833219375,Star wars - Boba Fett,1. Aufl.,Stuttgart,Panini-Verl.-GmbH,2009,445,,,"Kuhn, Dominik",,,,ger,eng
9783833218750,Star-Wars-Sammelband,1. Aufl.,Stuttgart,Panini-Verl.-GmbH,2009,462,"Watson, Jude",,"Kuhn, Dominik",,,,ger,eng
9783404159956,Strand der Sünde,"Dt. Erstveröff., dt. Erstausg., vollst. Taschenbuchausg., 1. Aufl.",Bergisch Gladbach,Bastei Lübbe,2009,332,,"Sharp, Kerri","Berg, Markus",,,,ger,eng
9783907643099,Sufi-Geschichten,1. Auf.,Zürich,Verl. Petama Project,2009,76,Ǧalāl-ad-Dīn Rūmī,,,,,,ger,eng
9783828995369,Sunset,,Augsburg,Weltbild,2009,479,"King, Stephen",,"Bergner, Wulf","King, Stephen",,,ger,eng
9783980790949,Tausendundein Tag,1. Aufl.,Bonn,Goethe & Hafis,2009,457,"Pétis de la Croix, François",,"Steinberg, Jörn","Pétis de la Croix, François",,Anthologie; Anthologie,ger,fre
9783865321084,Teilweise abwesend,Dt. Erstausg.,Bielefeld,Pendragon,2009,190,"Ambjørnsen, Ingvar",,"Haefs, Gabriele",,,,ger,nor
9783833305856,Thomas Mann mampft Kebab am Fuße des Holstentors,,Berlin,Berliner Taschenbuch-Verl.,2009,168,"Esterházy, Péter",,"Gahse, Zsuzsanna",,,,ger,hun
9783546004374,Tiergarten,,Berlin,Claassen,2009,312,"Grossman, Vasilij",,"Narbutovič, Katharina",,,,ger,rus
9783827006226,Über dem Strom,,Berlin,Berlin-Verl.,2009,221,"Itani, Frances",,"Klobusiczky, Patricia","Itani, Frances",,Fiktionale Darstellung; Belletristische Darstellung,ger,eng
9783868001389,Unheimliche Geschichten,Orig.-Ausg.,Augsburg,Weltbild,2009,399,"Poe, Edgar Allan",,"Eulenberg, Hedda",,,Anthologie; Anthologie,ger,eng
9783865391995,Unheimliche Geschichten,Neu gesetzte und korrigierte Ausg.,Wiesbaden,Marix-Verl.,2009,256,"Poe, Edgar Allan",,"Cremer, Wilhelm",,,Anthologie; Anthologie,ger,eng
9783548606668,Unter Glas,"Ungekürzte Ausg., 1. Aufl.",Berlin,List,2009,306,"Atwood, Margaret",,"Pfetsch, Helga","Atwood, Margaret",,,ger,eng
9783442739448,Verliebte Lügner,"Genehmigte Taschenbuchausg., 1. Aufl.",München,btb,2009,315,"Yates, Richard",,"Grube, Anette","Yates, Richard",,Anthologie; Anthologie,ger,eng
9783866474420,Von der Liebe,,Köln,Anaconda,2009,160,"Čechov, Anton Pavlovič",,"Eliasberg, Alexander",,,Anthologie; Anthologie,ger,rus
9783937896526,Von Engeln und Eseln,4. Aufl.,Schwarzenfeld,Neufeld,2009,159,"Trocmé, André",,,"Trocmé, André",,Anthologie; Anthologie,ger,fre
