"person_id","person_name","objekt_typ","rolle","objekt_id","publikationsjahr"
"P9079","Kolb, Lucie","Literaturwettbewerb Ausgabe","GewinnerIn","WA228",2021
"P1543","Bischoff, Björn","Buch","VerfasserIn Buch","9783946120926",2023
"P5264","Gewalt, Hannalore","Buch","VerfasserIn Buch","9783867771436",2010
"P12533","Nielsen, Jens","Literaturwettbewerb Ausgabe","Jurymitglied","WA201",2019
"P4483","Fitzgerald, Mick","Buch","Unklare Rolle Buch","9783347124561",2020
"P13951","Rech, Jana Damaris","Buch","Sonstige Rolle Buch","9783940036483",2018
"P4026","Erichsen, Inka","Buch","Sonstige Rolle Buch","9783746907703",2018
"P17484","Stöger, Christina","Buch","Unklare Rolle Buch","9783752878356",2018
"P14167","Renoldner, Klemens","Buch","HerausgeberIn Buch","9783552058750",2019
"P19050","Weiß, Annegret","Buch","VerfasserIn Buch","9783943465105",2018
"P5553","Grau, Esther","Buch","VerfasserIn Buch","9783862826261",2018
"P8704","Kirps, Francis","Buch","VerfasserIn Buch","9782919954131",2020
"P17010","Staudte, Bernd","Buch","VerfasserIn Buch","9783942693981",2011
"P7542","Huyeng, Christian","Buch","Unklare Rolle Buch","9783750436008",2020
"P6353","Hargens, Jürgen","Buch","VerfasserIn Buch","9783864651038",2018
"P10793","Läubli, Martina","Literaturwettbewerb Ausgabe","Jurymitglied","WA160",2016
"P9645","Kurth, Liselotte","Buch","HerausgeberIn Buch","9783856166120",2013
"P18693","Waldrich, Bianca","Buch","Sonstige Rolle Buch","9783944284415",2014
"P13062","Pauly, Hannah","Buch","VerfasserIn Buch","9783938889701",2008
"P17492","Stößer, Achim","Buch","VerfasserIn Buch","9783956690921",2018
"P15648","Schneider, Gesa","Literaturwettbewerb Ausgabe","Jurymitglied","WA241",2022
"P11469","Meiser, Olivér","Buch","Sonstige Rolle Buch","9783941625006",2011
"P8031","Jones, Pati","Buch","VerfasserIn Buch","9783862779932",2020
"P11401","Meeser, Antje","Buch","HerausgeberIn Buch","9783942469432",2017
"P2486","Bösch, Holger","Buch","VerfasserIn Buch","9783897779754",2019
"P222","Albrod, Florian","Buch","Sonstige Rolle Buch","9783903006072",2014
"P2963","Dahinten, Gunther","Buch","VerfasserIn Buch","9783873364530",2013
"P4671","Frenk, Martin","Buch","VerfasserIn Buch","9783000285141",2009
"P3137","Dellinger, Anton","Buch","Unklare Rolle Buch","9783748145202",2019
"P6585","Heiden, Anita","Buch","VerfasserIn Buch","9783944176871",2015
"P14730","Ruthe, Reinhold","Buch","VerfasserIn Buch","9783501053157",2010
"P11680","Middeldorf, Jürgen","Buch","Sonstige Rolle Buch","9783942229258",2011
"P18211","Uhden, Klaus-Dieter","Buch","VerfasserIn Buch","9783869371313",2010
"P12817","Ortega, Levia","Buch","VerfasserIn Buch","9783964490063",2018
"P18546","Vos, Holger","Buch","VerfasserIn Buch","9783980638067",2020
"P18742","Walther, J. Monika","Buch","VerfasserIn Buch","9783897856967",2009
"P1474","Biela, Karin","Buch","HerausgeberIn Buch","9783981876895",2019
"P19225","Weyand, Herbert","Buch","Sonstige Rolle Buch","9783942229937",2013
"P19420","Wimmler, Karl","Buch","VerfasserIn Buch","9783902878571",2015
"P20053","Zizmann, Erich","Buch","VerfasserIn Buch","9783946216063",2008
"P16045","Schwamm, Alexander","Buch","VerfasserIn Buch","9783946381495",2018
"P3624","Düperthal, Helene","Buch","VerfasserIn Buch","9783945262030",2014
"P5760","Gruler, Roswitha","Buch","Sonstige Rolle Buch","9783942229999",2013
"P10026","Lange, Wolfgang","Buch","VerfasserIn Buch","9783961034482",2018
"P50","ALTINKAYA, M. Y.","Buch","VerfasserIn Buch","9783758413018",2023
"P828","Bartels, Dominik","Buch","HerausgeberIn Buch","9783941552227",2013
"P4926","Fux, Hanni","Buch","VerfasserIn Buch","9783347550643",2022
"P1204","Bender, Stefanie","Buch","Sonstige Rolle Buch","9783945045022",2015
"P8775","Kleber, Bernd","Buch","VerfasserIn Buch","9783982547701",2023
"P11886","Moreau, René","Buch","HerausgeberIn Buch","9783948675592",2020
"P4858","Fuchs, Elisa","Literaturwettbewerb Ausgabe","Jurymitglied","WA196",2019
"P5668","Grissom-Avery, John","Buch","VerfasserIn Buch","9783837019056",2008
"P15868","Schubarsky, Susanne","Buch","HerausgeberIn Buch","9783708403281",2008
"P8239","Kaleyta, Timon Karl","Literaturwettbewerb Ausgabe","GewinnerIn","WA14",2021
"P5846","Grütter-Büchel, Vroni","Buch","Sonstige Rolle Buch","9783290185107",2022
"P12657","Nussbaumer, Doris","Buch","VerfasserIn Buch","9783902838087",2014
"P3520","Dubowik-Baradoy, Ewa","Buch","VerfasserIn Buch","9783934991132",2020
"P13862","Ranz, Hans-Peter","Buch","HerausgeberIn Buch","9783869630304",2011
"P14751","Räbiger, Yvonne","Buch","Sonstige Rolle Buch","9783981712391",2015
"P19448","Winkler, Maximilian","Buch","VerfasserIn Buch","9783945945131",2017
"P13101","Peinkofer, Max","Buch","Sonstige Rolle Buch","9783938401200",2010
"P5534","Granzow, Peter","Buch","VerfasserIn Buch","9783732314775",2014
"P10973","Maier, Ursula","Buch","VerfasserIn Buch","9783863861926",2012
"P16507","Sichrovsky, Heinz","Buch","HerausgeberIn Buch","9783706555838",2016
"P8669","Kinkel, Tanja","Buch","VerfasserIn Buch","9783981557169",2019
"P1170","Bellem, Nina","Buch","VerfasserIn Buch","9783966290302",2023
"P6249","Hamann, Kalle","Buch","VerfasserIn Buch","9783957533067",2016
"P7199","Hoffmann, E.T.A.","Buch","VerfasserIn Buch","9783942764117",2018
"P12590","Nitzsche, Rainar","Buch","Unklare Rolle Buch","9783749428960",2019
"P4195","Fatal, Falk","Buch","VerfasserIn Buch","9783943412963",2020
"P19005","Weis, Andreas","Buch","VerfasserIn Buch","9783961453146",2018
"P10793","Läubli, Martina","Literaturwettbewerb Ausgabe","Jurymitglied","WA159",2015
"P17711","Teegen, Petra","Buch","VerfasserIn Buch","9783982353326",2021
"P16501","Shriver, Lionel","Buch","VerfasserIn Buch","9783492318792",2022
"P14512","Rosche, Elisabeth","Buch","VerfasserIn Buch","9783898014205",2019
"P6992","Heuer, Lea","Literaturwettbewerb Ausgabe","Jurymitglied","WA242",2022
"P15172","Scheffler, Andreas","Buch","VerfasserIn Buch","9783936359756",2018
"P9022","Kocher, Peter","Buch","Sonstige Rolle Buch","9783927784109",2017
"P15999","Schumann, Ludwig","Buch","HerausgeberIn Buch","9783862890583",2013
"P1629","Bleier, Ulrike Anna","Buch","VerfasserIn Buch","9783942212915",2014
"P17500","Stührwoldt, Matthias","Buch","VerfasserIn Buch","9783930413560",2013
"P10769","Luv, Malin","Buch","VerfasserIn Buch","9783754685167",2022
"P1451","Biasi, Katrin","Buch","VerfasserIn Buch","9783967411287",2021
"P18286","Urban, Leopold","Buch","VerfasserIn Buch","9783900044596",2018
"P6902","Hernández Pací­n, Vladimir","Buch","VerfasserIn Buch","9783948675592",2020
"P8870","Klipphahn, Anneli","Buch","VerfasserIn Buch","9783936203172",2012
"P13440","Plötz, Viola","Buch","VerlegerIn Buch","9783961113798",2017
"P2372","Busch, Wilhelm","Buch","VerfasserIn Buch","9783809424840",2011
"P14073","Reimnitz, Jens","Buch","HerausgeberIn Buch","9783966890229",2020
"P10110","Launer, Anton","Buch","VerfasserIn Buch","9783000540356",2016
"P17248","Stix, Veronika M.","Buch","HerausgeberIn Buch","9783950335811",2014
"P17748","Ter-Nedden, Barbara","Buch","HerausgeberIn Buch","9783929386707",2017
"P14425","Rodgers, Davina","Literaturwettbewerb Ausgabe","Jurymitglied","WA101",2010
"P17073","Stein, Raimund","Buch","HerausgeberIn Buch","9783981189148",2009
"P3446","Drachenberg, Margarete","Buch","HerausgeberIn Buch","9783359013198",2008
"P17168","Steppat, Marten","Buch","Unklare Rolle Buch","9783752873511",2018
"P16974","Stangl, Manfred","Buch","HerausgeberIn Buch","9783950270426",2010
"P13478","Polgar, Alfred","Buch","VerfasserIn Buch","9783950391411",2015
"P16565","Silber, Christopher","Buch","Sonstige Rolle Buch","9783894797126",2016
"P9589","Kuhnt, Marcel-Martin","Buch","VerfasserIn Buch","9783753173160",2021
"P19565","Wlach, Stefan Oliver","Buch","VerlegerIn Buch","9781721748983",2018
"P17369","Streeruwitz, Marlene","Buch","VerfasserIn Buch","9783990142363",2022
"P15700","Schnetzke, Nicole","Buch","Sonstige Rolle Buch","9783944284170",2013
"P336","Amtsberg, Sven","Buch","VerfasserIn Buch","9783849303433",2014
"P1108","Behr, Renate","Buch","VerfasserIn Buch","9783958769212",2023
"P3642","Ebbertz, Martin","Buch","VerfasserIn Buch","9783941725249",2013
"P16456","Severin, Georgie","Buch","VerfasserIn Buch","9783347550643",2022
"P2775","Claire, Sunny","Buch","VerfasserIn Buch","9783981876895",2019
"P20383","von Zehnle, Herr Rosa","Buch","HerausgeberIn Buch","9783959539005",2015
"P15574","Schmitt-Egner, Isabell","Buch","Sonstige Rolle Buch","9783942229647",2012
"P13439","Plötner, Astrid","Buch","Sonstige Rolle Buch","9783942229227",2011
"P19681","Wollert, Moritz","Buch","VerfasserIn Buch","9783982012261",2021
"P8463","Kelbing, Monique","Buch","Sonstige Rolle Buch","9783981712360",2015
"P12875","Ottkowski, Petra","Buch","Sonstige Rolle Buch","9783863320058",2012
"P16995","Starr, Cassidy","Buch","VerfasserIn Buch","9783903238268",2018
"P5574","Grebenjuk, Natalia","Buch","Sonstige Rolle Buch","9783946376651",2020
"P821","Baron, Oliver","Buch","VerfasserIn Buch","9783960002680",2023
"P10311","Leone, Selina","Buch","VerfasserIn Buch","9783347711525",2022
"P16864","Spieß, Martin","Buch","VerfasserIn Buch","9783948874032",2022
"P5837","Grüneweg, Verena","Buch","VerfasserIn Buch","9783903056978",2016
"P5729","Groß-Bölting, Anna","Buch","VerfasserIn Buch","9783847423805",2020
"P8667","Kingsley, Mia","Buch","Unklare Rolle Buch","9783746747361",2018
"P10409","Liebelt, Volker","Buch","Sonstige Rolle Buch","9783944284163",2013
"P13030","Paul, Beate","Buch","Sonstige Rolle Buch","9783940360335",2012
"P19269","Widmer, Johann","Buch","VerfasserIn Buch","9783754928714",2021
"P19537","Wittemann, Marco","Buch","VerfasserIn Buch","9783959593366",2022
"P4661","Freiburg, Thea","Buch","VerfasserIn Buch","9783981210712",2008
"P10660","Lotz, Angelika","Buch","Sonstige Rolle Buch","9783942229180",2010
"P2594","Canestrelli, Gioal","Buch","Sonstige Rolle Buch","9783942606448",2015
"P9078","Kolb, Ingrid","Buch","Sonstige Rolle Buch","9783942229944",2013
"P13008","Pasi?nik, Raisa","Buch","Sonstige Rolle Buch","9783864830105",2012
"P15042","Sawall, Tanja","Buch","Sonstige Rolle Buch","9783863320348",2015
"P13692","Pätz, Irene","Buch","VerfasserIn Buch","9783756226498",2022
"P10407","Lieb, Susanne","Buch","HerausgeberIn Buch","9783629116178",2021
"P15039","Saverino, Marie","Buch","VerfasserIn Buch","9783957861405",2017
"P4344","Feyerabend, Stephanie","Buch","HerausgeberIn Buch","9783981892567",2021
"P19031","Weiss, Ruth","Buch","VerfasserIn Buch","9783901899577",2012
"P20297","utzverlag","Buch","Unklare Rolle Buch","9783831620623",2018
"P3485","Dressel, Annette","Buch","Sonstige Rolle Buch","9783981430479",2015
"P7001","Heyder, Joachim","Buch","VerfasserIn Buch","9783766625038",2020
"P8891","Kloth, Franziska-Gabriele","Buch","Sonstige Rolle Buch","9783942229531",2011
"P14647","Ruby, Christine","Buch","VerfasserIn Buch","9783941209824",2023
"P17748","Ter-Nedden, Barbara","Buch","VerfasserIn Buch","9783947759156",2019
"P4007","Erbring, Wolfgang","Buch","VerfasserIn Buch","9783981312140",2010
"P15610","Schmölz, Sofia","Buch","VerfasserIn Buch","9783945462027",2014
"P5432","Gommel-Baharov, Julia","Buch","HerausgeberIn Buch","9783596903993",2020
"P12533","Nielsen, Jens","Literaturwettbewerb Ausgabe","Jurymitglied","WA234",2022
"P9656","Kurz, Hermann","Buch","VerfasserIn Buch","9783940086525",2009
"P15893","Schuh, Franz","Buch","Sonstige Rolle Buch","9783552059788",2020
"P17556","Suter, Martin","Buch","VerfasserIn Buch","9783257237245",2008
"P17147","Stemmle, Rolf","Buch","VerfasserIn Buch","9783940609359",2010
"P4122","Eyer, Nicolas","Buch","Sonstige Rolle Buch","9783906273013",2014
"P3835","Eisenherz2015","Buch","Unklare Rolle Buch","9783749447305",2019
"P15752","Scholz, Renate","Buch","VerfasserIn Buch","9783942251228",2014
"P15598","Schmitz, Ulli","Buch","Sonstige Rolle Buch","9783944284439",2014
"P2115","Brock, Juna","Buch","Sonstige Rolle Buch","9783934442689",2010
"P17293","Stone, Casey","Buch","Unklare Rolle Buch","9783749480548",2019
"P7520","Huste, Moritz","Buch","VerfasserIn Buch","9783935214537",2022
"P11281","Matzantke, Dominik","Buch","Sonstige Rolle Buch","9783940360281",2010
"P13769","Rabengold, Bita","Buch","VerfasserIn Buch","9783958695030",2023
"P887","Bauch, Volker","Buch","HerausgeberIn Buch","9783746254777",2019
"P13995","Regul, Eva","Buch","ÜbersetzerIn Buch","9783462054712",2020
"P19982","Ziegler, Raimund","Buch","VerfasserIn Buch","9783933540188",2010
"P795","Bardag, Soraya","Buch","Sonstige Rolle Buch","9783957200723",2015
"P10787","Lyxa Knäulspitz, Lyxa","Buch","VerfasserIn Buch","9783967411799",2022
"P3732","Egg, Burgitta","Buch","VerfasserIn Buch","9783754110096",2021
"P12533","Nielsen, Jens","Literaturwettbewerb Ausgabe","Jurymitglied","WA171",2016
"P8925","Klüter, Michael","Buch","VerfasserIn Buch","9781545583241",2017
"P3675","Ecker, Magdalena","Buch","VerfasserIn Buch","9783940830876",2018
"P6777","Henes, Kurt","Buch","VerfasserIn Buch","9783897746466",2008
"P19142","Weratschnig-Hörwarter, Elisabeth","Buch","Sonstige Rolle Buch","9783853611654",2012
"P6609","Heiland, Gunter","Buch","VerfasserIn Buch","9783947884179",2019
"P9572","Kuhn, Christoph","Literaturwettbewerb Ausgabe","Jurymitglied","WA236",2022
"P2383","Busse, Claudia","Buch","VerfasserIn Buch","9783749453641",2023
"P736","Baines, Sarah","Buch","VerlegerIn Buch","9783964432193",2018
"P17730","Teller, Nina","Buch","VerfasserIn Buch","9783945045114",2017
"P18623","Wagener, Nora","Buch","VerfasserIn Buch","9789995993832",2016
"P15503","Schmidt, Lisa","Buch","VerfasserIn Buch","9783957203199",2021
"P13728","Quast, Hartmut","Buch","Unklare Rolle Buch","9783746722986",2018
"P6570","Hefti, Miriam","Literaturwettbewerb Ausgabe","Jurymitglied","WA146",2014
"P1140","Beilke, Patrick","Buch","VerfasserIn Buch","9783384017154",2023
"P10538","Lipowski, Jan","Buch","VerfasserIn Buch","9783934235991",2013
"P10788","Lämmer, Hildegard","Buch","HerausgeberIn Buch","9783936165609",2009
"P2145","Brox, Angelika","Buch","VerfasserIn Buch","9783958695009",2022
"P1985","Braun, Sandra","Buch","Sonstige Rolle Buch","9783957201423",2015
"P18723","Walter, Dominik","Buch","VerfasserIn Buch","9783753175478",2021
"P18980","Weinert, Anna","Buch","VerfasserIn Buch","9783866851610",2008
"P13716","Pütz, Christine","Buch","HerausgeberIn Buch","9783940384799",2015
"P14883","Sager, Sepp","Buch","Sonstige Rolle Buch","9783938401200",2010
"P6066","Haas, Marcus","Buch","VerfasserIn Buch","9783903006171",2015
"P1553","Bissig, Florian","Literaturwettbewerb Ausgabe","Jurymitglied","WA214",2020
"P17135","Steinvorth, Klaus","Buch","VerfasserIn Buch","9783754961223",2022
"P9932","Lamboury, Stefan","Buch","Unklare Rolle Buch","9783750242968",2019
"P19188","Werthe, BennY","Buch","Sonstige Rolle Buch","9783942229531",2011
"P7631","Höreth, Jürgen","Buch","VerfasserIn Buch","9783945230244",2017
"P3672","Ecker, Christopher","Buch","VerfasserIn Buch","9783963115660",2023
"P15229","Scherschel-Peters, Susann","Buch","Sonstige Rolle Buch","9783944284804",2014
"P20127","Zürcher, Dorothe","Buch","Sonstige Rolle Buch","9783906082479",2015
"P8082","Jung, Kera","Buch","VerfasserIn Buch","9783961151493",2017
"P8118","Justinger, Christoph","Buch","VerfasserIn Buch","9783898012201",2009
"P19015","Weise-Ney, Friedel","Buch","Unklare Rolle Buch","9783746067957",2019
"P5335","Glatz, Helmut","Buch","VerfasserIn Buch","9783957202987",2020
"P6087","Habeney, Andrea","Buch","HerausgeberIn Buch","9783000533044",2016
"P17116","Steinhauer, Rita","Buch","VerfasserIn Buch","9783928874137",2009
"P11775","Mittelstraß, Jürgen","Buch","VerfasserIn Buch","9783874484824",2017
"P14893","Said","Buch","VerfasserIn Buch","9783887694487",2021
"P8739","Klages, Eckard","Buch","VerfasserIn Buch","9783947220540",2019
"P17736","Tempest, Seymour C.","Buch","Sonstige Rolle Buch","9783798604773",2012
"P19064","Weißmann, Jürgen","Buch","VerfasserIn Buch","9783981219227",2013
"P17936","Tillmann, Maria","Buch","VerfasserIn Buch","9783941742154",2011
"P3428","Dosch, Markus","Buch","Unklare Rolle Buch","9783837038712",2009
"P12898","P., Jurek","Buch","VerfasserIn Buch","9783946869061",2022
"P4034","Erlenwein, Peter","Buch","VerfasserIn Buch","9783756228348",2022
"P6570","Hefti, Miriam","Literaturwettbewerb Ausgabe","Jurymitglied","WA120",2012
"P4353","Fichtlscherer, Ludwig","Buch","VerfasserIn Buch","9783866463080",2014
"P17550","Suska-Zerbes, Peter","Buch","Sonstige Rolle Buch","9783863320232",2014
"P13850","Ramtke, Matthias","Buch","VerfasserIn Buch","9783981782967",2017
"P18258","Unge, Michael J.","Buch","Sonstige Rolle Buch","9783981655902",2014
"P11089","Marchel, Roman","Buch","Sonstige Rolle Buch","9783902717207",2014
"P2731","Christ, Claudia","Buch","Sonstige Rolle Buch","9783957200730",2015
"P17273","Stoll, Beatrice","Literaturwettbewerb Ausgabe","Jurymitglied","WA115",2012
"P8911","Klumpjan, Manuela","Buch","HerausgeberIn Buch","9783961740796",2020
"P10014","Lange, Marion","Buch","VerfasserIn Buch","9783960149040",2022
"P2443","Böhle, Ursula","Buch","VerfasserIn Buch","9783933519825",2017
"P15795","Schrapper, Heike","Buch","VerfasserIn Buch","9783347463813",2022
"P11526","Menning, Kolja","Buch","Unklare Rolle Buch","9783751999519",2020
"P19432","Winger, Luc","Buch","VerfasserIn Buch","9783756225538",2022
"P18943","Weigel, Anne","Buch","Sonstige Rolle Buch","9783649614425",2013
"P12053","März, Gabriele","Buch","VerfasserIn Buch","9783756879144",2022
"P4873","Fuchs, Ruth M.","Buch","Sonstige Rolle Buch","9783927071605",2012
"P124","Adrian, Julia","Buch","VerfasserIn Buch","9783959911818",2016
"P5584","Greenman, Moritz","Buch","VerfasserIn Buch","9783866382671",2020
"P14047","Reicho, Christoph","Buch","VerfasserIn Buch","9783990705230",2018
"P15453","Schmidt, Akono","Buch","VerfasserIn Buch","9783347312098",2021
"P6292","Hanika, Tanja","Buch","VerfasserIn Buch","9798837806087",2022
"P6530","Hawkes, Karin","Buch","VerlegerIn Buch","9783000389290",2012
"P1165","Bell, Anna","Buch","VerfasserIn Buch","9783837025705",2008
"P8531","Kensche, Elviera","Buch","VerfasserIn Buch","9783956454967",2015
"P17374","Streib-Brzic, Uli-Christiane","Buch","Sonstige Rolle Buch","9783942874007",2011
"P5201","Gerecke, Andrea","Buch","VerfasserIn Buch","9783831330102",2020
"P15532","Schmidt, Ulrike","Buch","VerfasserIn Buch","9783957202468",2019
"P5518","Gramelsberger, Kerstin","Buch","VerfasserIn Buch","9783957202611",2019
"P6966","Hesse, Hermann","Buch","VerfasserIn Buch","9783458193487",2011
"P16041","Schwalbach, Christoph","Buch","VerfasserIn Buch","9783754961360",2022
"P8612","Kickers, Carola","Buch","Sonstige Rolle Buch","9783942229937",2013
"P239","Alioth, Gabrielle","Buch","VerfasserIn Buch","9783907296257",2023
"P1631","Bleistein, Ulrike","Literaturwettbewerb Ausgabe","GewinnerIn","WA239",2022
"P14425","Rodgers, Davina","Literaturwettbewerb Ausgabe","Jurymitglied","WA146",2014
"P824","Barsch, Marcus","Buch","VerfasserIn Buch","9783966645454",2022
"P6891","Hermann, Uwe","Buch","VerfasserIn Buch","9783958695009",2022
"P14078","Reinecke-Altenau, Karl","Buch","VerfasserIn Buch","9783000669552",2020
"P16596","Simon, Erik","Buch","HerausgeberIn Buch","9783966290340",2023
"P6690","Heinz, Reinhard","Buch","VerfasserIn Buch","9783940911704",2017
"P13153","Perutz, Leo","Buch","VerfasserIn Buch","9783903406001",2022
"P10952","Mai, Anne","Buch","Sonstige Rolle Buch","9783954880812",2012
"P11612","Meyer, Elke","Buch","HerausgeberIn Buch","9783936524178",2010
"P18891","Wegler, Ronny","Buch","Sonstige Rolle Buch","9783941127388",2017
"P11343","Mayer, Steve","Buch","Sonstige Rolle Buch","9783753168678",2021
"P13449","Poe, Edgar Allan","Buch","VerfasserIn Buch","9783753167268",2021
"P15235","Schestkow, Igor","Buch","Unklare Rolle Buch","9783748585893",2019
